DEPT_CD,AGENCY,MEASURE_ID,MEASURE_NAME,KEY_PERFORMANCE,DIV_CD,PROGRAM_NAME,GP_CD,ACTIVITY_NAME,MEASURE_TYPE_NAME,DATA_SOURCE,FREQUENCY_NAME,CFY
AVIAT,8100,7201,Number of work orders requested,0,4FOP,"Facilities Management, Operations and Airport Security",4MAX,Asset Management Services,Demand,"Total requested work orders in the work order system.
",Monthly,2016
AVIAT,8100,8131,Preventative maintenance costs compared to total maintenance costs,0,4FOP,"Facilities Management, Operations and Airport Security",4MAX,Asset Management Services,Efficiency,Asset Management manager,Monthly,2016
AVIAT,8100,7766,Annual Gallons of Water Used in Terminal,0,4FOP,"Facilities Management, Operations and Airport Security",4BLD,Building Maintenance,Output,Utility Invoices,Annually,2016
AVIAT,8100,7765,Annual Kilowatts used in Terminal,0,4FOP,"Facilities Management, Operations and Airport Security",4BLD,Building Maintenance,Output,Utility Bill from Austin Energy,Annually,2016
AVIAT,8100,8144,Building maintenance costs per passenger,0,4FOP,"Facilities Management, Operations and Airport Security",4BLD,Building Maintenance,Efficiency,Aviation financial reports and DOA statistics,Monthly,2016
AVIAT,8100,8145,Facilities service costs per passenger,0,4FOP,"Facilities Management, Operations and Airport Security",4FAS,Facility Services,Efficiency,Aviation financial reports and DOA statistics,Monthly,2016
AVIAT,8100,7674,"Percentage of passengers  ranking cleanliness of airport  terminal  ""Excellent"" in the Airport Service Quality Survey",0,4FOP,"Facilities Management, Operations and Airport Security",4FAS,Facility Services,Result,ASQ Customer Survey,Quarterly,2016
AVIAT,8100,1013,Grounds maintenance costs per acre maintained,0,4FOP,"Facilities Management, Operations and Airport Security",4GRD,Grounds Maintenance,Efficiency,Aviation financial reports and the ground maintenance section for the number of acres maintained.,Monthly,2016
AVIAT,8100,8150,Number of gallons of reclaimed water used,0,4FOP,"Facilities Management, Operations and Airport Security",4GRD,Grounds Maintenance,Efficiency,"Austin Water Utility bill for account number 34633 00000
Meter number is RW000047",Monthly,2016
AVIAT,8100,8147,Preventative maintenance performed on fleet vehicles,0,4FOP,"Facilities Management, Operations and Airport Security",4MEC,Mechanic Shop,Efficiency,COA Fleet Service M5 System; their systems generates PM-A and PM-B for Aviation fleet vehicles.,Monthly,2016
AVIAT,8100,7769,Total number of Alternative Fuel Units Maintained,0,4FOP,"Facilities Management, Operations and Airport Security",4MEC,Mechanic Shop,Output,Data to be provided by Mechanic Shop,Monthly,2016
AVIAT,8100,1022,Number of Part 139 findings during the daily inspections,0,4FOP,"Facilities Management, Operations and Airport Security",4OPR,Operations,Result,FAA Inspection Report,Monthly,2016
AVIAT,8100,7755,Number of Wildlife / Bird Strikes,0,4FOP,"Facilities Management, Operations and Airport Security",4OPR,Operations,Output,Data provided by Operations,Monthly,2016
AVIAT,8100,1058,"% of under 5,000 competitive procurement awards to certified MBE vendors",0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Information is extracted from the Subcontracting, Procurement and Management System (SPAM). The Purchasing Office calculates this information on a quarterly basis and reports to the departments. For more information, contact Helen Lee in the Purchasing Office.",Quarterly,2016
AVIAT,8100,1061,"% of under 5,000 competitive procurement awards to certified WBE vendors",0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Information is extracted from the Subcontracting, Procurement and Management System (SPAM).The Purchasing Office calculates this information on a quarterly basis and reports to the departments. For more information, contact Helen Lee in the Purchasing Office.",Quarterly,2016
AVIAT,8100,1053,Annual net revenue transfer to the Capital Fund,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,Airport Fund Summary,Annually,2016
AVIAT,8100,7219,Number of non stop destinations,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,Airline flight information.,Quarterly,2016
AVIAT,8100,8038,Airline cost per enplaned passenger,1,9MGT,Support Services,9ADM,Departmental Support Services,Efficiency,Revenue summary from the Fund Summary data file and ABM for revenue detail and passenger statistics.,Monthly,2016
AVIAT,8100,1048,Employee Turnover Rate,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,The Human Resources Department provides the information to each department (Tommy Tucker). Data derived from Banner. Temporary employees are excluded from the calculation. Inter-departmental transfers are included.,Quarterly,2016
AVIAT,8100,1067,Lost Time Injury Rate Per the Equivalent of 100 Employees,1,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Lost time injuries: includes all injuries where any lost time from work has occurred, not including the day of the injury. Numbers are taken from the David System (Workers' Compensation Database). Reports are run from the David System approximately 3 weeks after the last pay period of the reporting month. Total number of hours worked: Total hours worked by employees in the department for the reporting period as determined in the Banner System. Sick and Vacation times are not counted. The Human Resources Department calculates total hours worked by department each pay period.",Monthly,2016
AVIAT,8100,1063,Number of people responded to (Visitors Center),0,9MGT,Support Services,9ADM,Departmental Support Services,Output,PIO Reporting,Monthly,2016
AVIAT,8100,6757,"Percentage of passengers ranking overall satisfaction with the airport ""Excellent"" in the Airport Service Quality Survey",1,9MGT,Support Services,9ADM,Departmental Support Services,Result,ASQ Customer Survey,Quarterly,2016
AVIAT,8100,1052,"Sick leave hours used per 1,000 hours",0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Entries made by department personnel into Banner, the City's Human Resources Information System.",Monthly,2016
AVIAT,8100,7770,Total Passenger Flights,0,9MGT,Support Services,9ADM,Departmental Support Services,Output,Obtained through PIO from an Aviation information consulting service.,Monthly,2016
BUILD,7500,3112,Asbestos work requests completed as a percentage of asbestos work received,0,7BLD,Building Services,7GMN,General Maintenance,Efficiency,Internal accounting system maintained by asbestos management program.,Quarterly,2016
BUILD,7500,3113,Lead-based paint work requests completed as a % of lead-based work requests received,0,7BLD,Building Services,7GMN,General Maintenance,Efficiency,Internal accounting system maintained by lead -based paint management program.,Quarterly,2016
BUILD,7500,3108,Number of asbestos work requests,0,7BLD,Building Services,7GMN,General Maintenance,Demand,Internal accounting system maintained by asbestos management program.,Quarterly,2016
BUILD,7500,3110,Number of lead-based paint work requests,0,7BLD,Building Services,7GMN,General Maintenance,Demand,Internal accounting system maintained by lead -based paint management program.,Quarterly,2016
BUILD,7500,8246,Average customer satisfaction with all maintenance services,1,7BLD,Building Services,7GMN,General Maintenance,Result,Customer Satisfaction Surveys (SurveyMonkey),Quarterly,2016
BUILD,7500,8475,Average Number of Days to Complete Reactive Work Orders,0,7BLD,Building Services,7GMN,General Maintenance,Output,FacilityDude,Quarterly,2016
BUILD,7500,1797,Customer Satisfaction with Building General Maintenance Services,1,7BLD,Building Services,7GMN,General Maintenance,Result,Customer Satisfaction Surveys (SurveyMonkey),Quarterly,2016
BUILD,7500,8422,EPA Energy Star Portfolio Manager Score,1,7BLD,Building Services,7GMN,General Maintenance,Output,"EPA online tool, in-house data, energy bills.",Annually,2016
BUILD,7500,8427,Operating Cost of Ownership Per Square Foot,1,7BLD,Building Services,7GMN,General Maintenance,Output,"Facility Dude, Mircrostrate and AE Utility data.",Annually,2016
BUILD,7500,8428,Ratio of Scheduled Versus Unscheduled Maintenance,1,7BLD,Building Services,7GMN,General Maintenance,Result,In-house,Annually,2016
BUILD,7500,1803,Customer satisfaction with security services,1,7BLD,Building Services,7MNS,General Maintenance Support,Result,Customer Satisfaction Surveys,Quarterly,2016
BUILD,7500,8425,Facilities Condition Index,0,7BLD,Building Services,7MNS,General Maintenance Support,Output,"Various contractors,  appraisal district, others.",Annually,2016
BUILD,7500,1805,Number of security hours provided,0,7BLD,Building Services,7MNS,General Maintenance Support,Output,BSD Timekeeper,Annually,2016
BUILD,7500,1735,Total number of units processed (metered & interoffice),0,7BLD,Building Services,7MNS,General Maintenance Support,Output,Survey performed 02/03 + postage accounting machine tape,Annually,2016
BUILD,7500,7912,"% of under 5,000 competitive procurement awards to certified MBE vendors",0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Information is extracted from the Subcontracting, Procurement and Management System (SPAM).The Purchasing Office calculates this information on a quarterly basis and reports to the departments. For more information, contact Helen Lee in the Purchasing Office.",Quarterly,2016
BUILD,7500,7913,"% of under 5,000 competitive procurement awards to certified WBE vendors",0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Information is extracted from the Subcontracting, Procurement and Management System (SPAM).The Purchasing Office calculates this information on a quarterly basis and reports to the departments. For more information, contact Helen Lee in the Purchasing Office.",Quarterly,2016
BUILD,7500,7914,Number of employee injuries,0,9MGT,Support Services,9ADM,Departmental Support Services,Output,Includes all lost time injuries as well as all medical only injuries (where an employee visited the doctor for the injury) that did not qualify as lost time.Numbers are taken from the David System (Workers' Compensation Database). The FREQUENCY ANALYSIS REPORT is run approximately three weeks after the last pay period of the reporting month. The Human Resources Department calculates the information and reports to the departments.,Monthly,2016
BUILD,7500,8421,Customer Satisfaction with Facilities Services,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,,Annually,2016
BUILD,7500,7908,Employee Turnover Rate,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,The Human Resources Department provides the information to each department. Data derived from Banner.Temporary employees are excluded from the calculation. Inter-departmental transfers are included.,Quarterly,2016
BUILD,7500,7910,Lost Time Injury Rate Per the Equivalent of 100 Employees,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Lost time injuries: includes all injuries where any lost time from work has occurred, not including the day of the injury. Numbers are taken from the David System (Workers' Compensation Database). Reports are run from the David System approximately 3 weeks after the last pay period of the reporting month.Total number of hours worked: Total hours worked by employees in the department for the reporting period as determined in the Banner System. Sick and Vacation times are not counted. The Human Resources Department calculates total hours worked by department each pay period.",Monthly,2016
BUILD,7500,7909,"Sick leave hours used per 1,000 hours",0,9MGT,Support Services,9ADM,Departmental Support Services,Result,The Human Resources Department submits this information to each department. Sick leave hours and number of scheduled hours are taken from BANNER.,Monthly,2016
BUILD,7500,8521,Percent of online safety trainings completed,0,,,,,Result,Safety Skills Training Database,Monthly,2016
BUILD,7500,8532,Preventative Maintenance On-time Completion Rate,0,,,,,Result,FacilityDude,Monthly,2016
BUILD,7500,8531,Total Number of Reactive Work Orders Backlogged Greater than 30 Days,0,,,,,Output,FacilityDude,Monthly,2016
CC,4500,1092,Number of 10-Step deliverables completed,0,45RS,Austin Records and Information Management,45RD,Records and Information Management Services,Output,Departments annual records management report submitted to OCC.,Annually,2016
CC,4500,8088,"Number of departmental libraries, record types, or workflow processes added to the EDIMS",1,45RS,Austin Records and Information Management,45RD,Records and Information Management Services,Output,,Annually,2016
